  0.82795244E+00 -0.30585840E+01
  0.83884655E+00 -0.30651807E+01
  0.84974066E+00 -0.30714645E+01
  0.86063477E+00 -0.30774801E+01
  0.87152888E+00 -0.30832766E+01
  0.88242300E+00 -0.30889011E+01
  0.89331711E+00 -0.30943921E+01
  0.90421122E+00 -0.30997746E+01
  0.91510533E+00 -0.31050567E+01
  0.92599944E+00 -0.31102278E+01
  0.93689355E+00 -0.31152596E+01
  0.94778766E+00 -0.31201097E+01
  0.95868177E+00 -0.31247257E+01
  0.96957588E+00 -0.31290518E+01
  0.98047000E+00 -0.31330344E+01
  0.99136411E+00 -0.31366284E+01
  0.10022582E+01 -0.31398013E+01
  0.10131523E+01 -0.31425358E+01
  0.10240464E+01 -0.31448309E+01
  0.10349406E+01 -0.31466995E+01
  0.10458347E+01 -0.31481660E+01
  0.10567288E+01 -0.31492606E+01
  0.10676229E+01 -0.31500146E+01
  0.10785170E+01 -0.31504550E+01
  0.10894111E+01 -0.31505996E+01
  0.11002446E+01 -0.31455001E+01
  0.11110781E+01 -0.31304246E+01
  0.11219116E+01 -0.31060276E+01
  0.11327452E+01 -0.30733515E+01
  0.11435787E+01 -0.30337577E+01
  0.11544122E+01 -0.29888377E+01
  0.11652457E+01 -0.29403105E+01
  0.11760792E+01 -0.28899146E+01
  0.11869127E+01 -0.28393013E+01
  0.11977462E+01 -0.27899384E+01
  0.12085798E+01 -0.27430304E+01
  0.12194133E+01 -0.26994602E+01
  0.12302468E+01 -0.26597572E+01
  0.12410803E+01 -0.26240916E+01
  0.12519138E+01 -0.25922958E+01
  0.12627473E+01 -0.25639099E+01
  0.12735808E+01 -0.25382463E+01
  0.12844143E+01 -0.25144675E+01
  0.12952479E+01 -0.24916721E+01
  0.13060814E+01 -0.24689793E+01
  0.13169149E+01 -0.24456075E+01
  0.13277484E+01 -0.24209386E+01
  0.13385819E+01 -0.23945660E+01
  0.13494154E+01 -0.23663205E+01
  0.13602489E+01 -0.23362742E+01
  0.13710825E+01 -0.23047232E+01
  0.13819160E+01 -0.22721502E+01
  0.13927495E+01 -0.22391717E+01
  0.14035830E+01 -0.22064756E+01
  0.14144165E+01 -0.21747530E+01
  0.14252500E+01 -0.21446323E+01
  0.14360835E+01 -0.21166201E+01
  0.14469170E+01 -0.20910540E+01
  0.14577506E+01 -0.20680717E+01
  0.14685841E+01 -0.20475982E+01
  0.14794176E+01 -0.20293521E+01
  0.14902511E+01 -0.20128700E+01
  0.15010846E+01 -0.19975469E+01
  0.15119181E+01 -0.19826886E+01
  0.15227516E+01 -0.19675721E+01
  0.15335852E+01 -0.19515079E+01
  0.15444187E+01 -0.19339004E+01
  0.15552522E+01 -0.19142997E+01
  0.15660857E+01 -0.18924426E+01
  0.15769192E+01 -0.18682781E+01
  0.15877527E+01 -0.18419766E+01
  0.15985862E+01 -0.18139215E+01
  0.16094198E+01 -0.17846848E+01
  0.16202533E+01 -0.17549889E+01
  0.16310868E+01 -0.17256572E+01
  0.16419203E+01 -0.16975580E+01
  0.16527538E+01 -0.16715462E+01
  0.16635873E+01 -0.16484067E+01
  0.16744208E+01 -0.16288043E+01
  0.16852543E+01 -0.16132435E+01
  0.16960879E+01 -0.16020402E+01
  0.17069214E+01 -0.15953080E+01
  0.17177549E+01 -0.15929583E+01
  0.17286047E+01 -0.15947194E+01
  0.17394544E+01 -0.16001596E+01
  0.17503042E+01 -0.16087139E+01
  0.17611540E+01 -0.16197344E+01
  0.17720037E+01 -0.16325368E+01
  0.17828535E+01 -0.16464456E+01
  0.17937033E+01 -0.16608366E+01
  0.18045530E+01 -0.16751715E+01
  0.18154028E+01 -0.16890254E+01
  0.18262526E+01 -0.17021024E+01
  0.18371023E+01 -0.17142421E+01
  0.18479521E+01 -0.17254145E+01
  0.18588019E+01 -0.17357066E+01
  0.18696516E+01 -0.17453012E+01
  0.18805014E+01 -0.17544499E+01
  0.18913512E+01 -0.17634439E+01
  0.19022009E+01 -0.17725840E+01
  0.19130507E+01 -0.17821527E+01
  0.19239005E+01 -0.17923902E+01
  0.19347502E+01 -0.18034762E+01
  0.19456000E+01 -0.18155176E+01
  0.19564498E+01 -0.18285444E+01
  0.19672995E+01 -0.18425112E+01
  0.19781493E+01 -0.18573058E+01
  0.19889991E+01 -0.18727623E+01
  0.19998488E+01 -0.18886784E+01
  0.20106986E+01 -0.19048341E+01
  0.20215484E+01 -0.19210109E+01
  0.20323981E+01 -0.19370102E+01
  0.20432479E+01 -0.19526683E+01
  0.20540977E+01 -0.19678677E+01
  0.20649474E+01 -0.19825449E+01
  0.20757972E+01 -0.19966918E+01
  0.20866470E+01 -0.20103540E+01
  0.20974967E+01 -0.20236231E+01
  0.21083465E+01 -0.20366273E+01
  0.21191963E+01 -0.20495175E+01
  0.21300461E+01 -0.20624535E+01
  0.21408958E+01 -0.20755895E+01
  0.21517456E+01 -0.20890597E+01
  0.21625954E+01 -0.21029672E+01
  0.21734451E+01 -0.21173749E+01
  0.21842949E+01 -0.21322997E+01
  0.21951447E+01 -0.21477108E+01
  0.22059944E+01 -0.21635316E+01
  0.22168442E+01 -0.21796448E+01
  0.22276940E+01 -0.21959009E+01
  0.22385437E+01 -0.22121286E+01
  0.22493935E+01 -0.22281464E+01
  0.22602433E+01 -0.22437752E+01
  0.22710930E+01 -0.22588497E+01
  0.22819428E+01 -0.22732291E+01
  0.22927926E+01 -0.22868050E+01
  0.23036423E+01 -0.22995067E+01
  0.23144921E+01 -0.23113040E+01
  0.23253419E+01 -0.23222059E+01
  0.23361916E+01 -0.23322569E+01
  0.23470414E+01 -0.23415305E+01
  0.23578912E+01 -0.23501206E+01
  0.23687409E+01 -0.23581315E+01
  0.23795907E+01 -0.23656677E+01
  0.23904405E+01 -0.23728237E+01
  0.24012902E+01 -0.23796754E+01
  0.24121400E+01 -0.23862737E+01
  0.24229898E+01 -0.23926397E+01
  0.24338395E+01 -0.23987639E+01
  0.24446893E+01 -0.24046082E+01
  0.24555391E+01 -0.24101102E+01
  0.24663888E+01 -0.24151907E+01
  0.24772386E+01 -0.24197630E+01
  0.24880884E+01 -0.24237428E+01
  0.24989382E+01 -0.24270594E+01
  0.25097879E+01 -0.24296649E+01
  0.25206377E+01 -0.24315430E+01
  0.25314875E+01 -0.24327148E+01
  0.25423372E+01 -0.24332418E+01
  0.25531870E+01 -0.24332252E+01
  0.25640368E+01 -0.24328027E+01
  0.25748865E+01 -0.24321409E+01
  0.25857363E+01 -0.24314256E+01
  0.25965861E+01 -0.24308501E+01
  0.26074358E+01 -0.24306013E+01
  0.26182856E+01 -0.24308469E+01
  0.26291354E+01 -0.24317223E+01
  0.26399851E+01 -0.24333202E+01
  0.26508349E+01 -0.24356818E+01
  0.26616847E+01 -0.24387925E+01
  0.26725344E+01 -0.24425805E+01
  0.26833842E+01 -0.24469198E+01
  0.26942340E+01 -0.24516365E+01
  0.27050837E+01 -0.24565191E+01
  0.27159335E+01 -0.24613304E+01
  0.27267833E+01 -0.24658219E+01
  0.27376330E+01 -0.24697487E+01
  0.27484828E+01 -0.24728837E+01
  0.27593326E+01 -0.24750313E+01
  0.27701823E+01 -0.24760381E+01
  0.27810321E+01 -0.24758013E+01
  0.27918819E+01 -0.24742734E+01
  0.28027316E+01 -0.24714642E+01
  0.28135814E+01 -0.24674385E+01
  0.28244312E+01 -0.24623115E+01
  0.28352809E+01 -0.24562415E+01
  0.28461307E+01 -0.24494207E+01
  0.28569805E+01 -0.24420650E+01
  0.28678302E+01 -0.24344037E+01
  0.28786800E+01 -0.24266696E+01
  0.28895298E+01 -0.24190894E+01
  0.29003796E+01 -0.24118771E+01
  0.29112293E+01 -0.24052271E+01
  0.29220791E+01 -0.23993110E+01
  0.29329289E+01 -0.23942743E+01
  0.29437786E+01 -0.23902356E+01
  0.29546284E+01 -0.23872863E+01
  0.29654782E+01 -0.23854912E+01
  0.29763279E+01 -0.23848885E+01
  0.29876524E+01 -0.23848885E+01
  0.29989769E+01 -0.23848885E+01
  0.30103014E+01 -0.23848885E+01
  0.30216259E+01 -0.23848885E+01
  0.30329503E+01 -0.23848885E+01
  0.30442748E+01 -0.23848885E+01
  0.30555993E+01 -0.23848885E+01
  0.30669238E+01 -0.23848885E+01
  0.30782483E+01 -0.23848885E+01
  0.30895727E+01 -0.23848885E+01
  0.31008972E+01 -0.23848885E+01
  0.31122217E+01 -0.23848885E+01
  
